,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0011.jpg,False,True,2772429,2772429.0,322.91926765441895,306.3752384185791,16.544029235839844,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",24.04,2.44,8%,5:05.84,0,0,0,0,135672,0,0,39299,24593,8317,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.37,2.61,8%,5:05.82,0,0,0,0,135680,0,0,38301,17590,5162,0,0,0,0,0,0,4096,0,not measured,not measured,47.3976733297,2772429,23.6125625000,0.4544235299,0.0040000000,0.0020000000,0.0050000000,0.0080000000,0.0020000000,0.0010000000,0.0020000000,0.0030000000,0.0010000000,0.1180000000,0.0320000000,0.0630000000,0.0010000000,0.0020000000,0.0140000000,7.9250000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,701.2730000000,22041.0330000000,0.3640000000,97.4110000000,282971.7050000000,691.3530000000,691.1900000000,0.0040000000,9.9150000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2772429,48.7228638272,2772429,23.4783125000,0.4655676564,0.0050000000,0.0030000000,0.0060000000,0.0030000000,0.0020000000,0.0020000000,0.0020000000,0.0020000000,0.0020000000,0.1190000000,0.0320000000,0.0610000000,0.0030000000,0.0020000000,0.0120000000,9.3120000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,758.3270000000,21405.8620000000,0.3320000000,728.1310000000,282915.9610000000,744.2130000000,744.0630000000,0.0040000000,14.1100000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2772429
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0012.jpg,False,True,2054958,2054958.0,354.6609239578247,337.87749314308167,16.783430814743042,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",24.29,2.75,8%,5:37.29,0,0,0,0,135668,0,0,39316,26207,8754,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",24.32,2.80,8%,5:37.38,0,0,0,0,135512,0,0,38294,31706,7430,0,0,0,0,0,0,4096,0,not measured,not measured,47.3973903201,2054958,9.2048125000,0.4092333583,0.0070000000,0.0020000000,0.0050000000,0.0040000000,0.0020000000,0.0020000000,0.0030000000,0.0020000000,0.0020000000,0.1250000000,0.0310000000,0.0590000000,0.0030000000,0.0020000000,0.0140000000,146.7160000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,1465.6840000000,22040.7960000000,0.3760000000,18.7160000000,313743.5030000000,1300.7420000000,1300.5930000000,0.0040000000,164.9360000000,74851,74842,67138388,67138397,73796,73787,73796,73787,0,0,1055,1055,2054958,48.6371550912,2054958,9.0846250000,0.4173060374,0.0110000000,0.0020000000,0.0060000000,0.0030000000,0.0010000000,0.0020000000,0.0030000000,0.0020000000,0.0010000000,0.1170000000,0.0320000000,0.0680000000,0.0020000000,0.0030000000,0.0150000000,152.3740000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,1505.5180000000,21441.8200000000,0.3090000000,692.0850000000,313725.1960000000,1318.4470000000,1318.2930000000,0.0040000000,187.0650000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2054958
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Mahmoud_Abbas/Mahmoud_Abbas_0010.jpg,False,False,1885702,1885702.0,325.1829273700714,308.56756353378296,16.615363836288452,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.63,2.75,8%,5:08.13,0,0,0,0,135672,0,0,39314,25293,8486,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.96,2.98,8%,5:08.08,0,0,0,0,135512,0,0,38301,32871,8867,0,0,0,0,0,0,4096,0,not measured,not measured,47.3213154753,1885702,12.0971875000,0.4512553145,0.0060000000,0.0020000000,0.0050000000,0.0020000000,0.0000000000,0.0020000000,0.0030000000,0.0020000000,0.0020000000,0.1360000000,0.0310000000,0.0550000000,0.0020000000,0.0020000000,0.0140000000,116.8880000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,1326.6550000000,22076.8790000000,0.3060000000,23.2300000000,284678.0890000000,1103.5950000000,1103.4230000000,0.0040000000,223.0560000000,74851,74851,67138388,67138388,73796,73797,73796,73797,0,0,1055,1054,1885702,48.6105800263,1885702,12.2314375000,0.4635828088,0.0050000000,0.0020000000,0.0050000000,0.0030000000,0.0030000000,0.0000000000,0.0030000000,0.0020000000,0.0010000000,0.1170000000,0.0330000000,0.0560000000,0.0020000000,0.0030000000,0.0120000000,117.5870000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,1226.0280000000,21454.0560000000,0.3360000000,708.5630000000,284677.1270000000,1099.4410000000,1099.0920000000,0.0040000000,126.5830000000,74860,74851,67138379,67138388,73797,73796,73788,73796,0,0,1063,1055,1885702
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Michelle_Branch/Michelle_Branch_0002.jpg,False,False,2135012,2135012.0,328.6087877750397,312.0156898498535,16.593097925186157,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.75,2.83,8%,5:11.57,0,0,0,0,135612,0,0,39313,25526,7887,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.53,2.89,8%,5:11.63,0,0,0,0,135672,0,0,38296,31049,9331,0,0,0,0,0,0,4096,0,not measured,not measured,47.4328960011,2135012,27.4795000000,0.4451740461,0.0050000000,0.0030000000,0.0040000000,0.0040000000,0.0020000000,0.0020000000,0.0030000000,0.0110000000,0.0020000000,0.1200000000,0.0310000000,0.0540000000,0.0010000000,0.0030000000,0.0120000000,8.3540000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,607.7990000000,22014.2910000000,0.3330000000,99.0540000000,288830.1910000000,593.6190000000,593.4660000000,0.0040000000,14.1760000000,74851,74851,67138388,67138388,73796,73797,73796,73797,0,0,1055,1054,2135012,48.5196990452,2135012,27.3865625000,0.4601116569,0.0050000000,0.0020000000,0.0050000000,0.0020000000,0.0020000000,0.0010000000,0.0020000000,0.0010000000,0.0010000000,0.1180000000,0.0400000000,0.0590000000,0.0020000000,0.0020000000,0.0130000000,13.4710000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,611.2780000000,21493.6360000000,0.3290000000,680.8780000000,288823.5220000000,595.4720000000,595.1110000000,0.0040000000,15.8000000000,74860,74851,67138379,67138388,73805,73796,73796,73796,0,0,1055,1055,2135012
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Chris_Moore/Chris_Moore_0001.jpg,False,False,1848014,1848014.0,344.23363637924194,327.68381333351135,16.54982304573059,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.84,2.91,8%,5:26.66,0,0,0,0,135608,0,0,39317,27501,8522,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.37,3.07,8%,5:27.12,0,0,0,0,135524,0,0,38295,30192,10220,0,0,0,0,0,0,4096,0,not measured,not measured,47.3151866039,1848014,9.6807500000,0.4225931867,0.0060000000,0.0020000000,0.0050000000,0.0040000000,0.0020000000,0.0010000000,0.0030000000,0.0020000000,0.0010000000,0.1190000000,0.0320000000,0.0730000000,0.0020000000,0.0030000000,0.0140000000,100.6520000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,683.5320000000,22050.3720000000,0.2980000000,20.7890000000,303878.2060000000,570.9830000000,570.8290000000,0.0040000000,112.5430000000,74851,74851,67138388,67138388,73788,73796,73788,73796,0,0,1063,1055,1848014,48.4560845676,1848014,9.6471875000,0.4382702649,0.0050000000,0.0130000000,0.0040000000,0.0020000000,0.0030000000,0.0000000000,0.0180000000,0.0020000000,0.0020000000,0.1190000000,0.0320000000,0.0550000000,0.0030000000,0.0020000000,0.0140000000,14.7540000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,681.3380000000,21521.7050000000,0.3330000000,1027.0870000000,303879.3280000000,665.8970000000,665.5880000000,0.0050000000,15.4370000000,74860,74851,67138379,67138388,73805,73805,73796,73796,0,0,1055,1046,1848014
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Prince_William/Prince_William_0001.jpg,False,False,2243062,2243062.0,362.7701714038849,346.16552209854126,16.604649305343628,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.73,2.73,7%,5:45.70,0,0,0,0,135680,0,0,39301,27773,8137,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.18,3.21,7%,5:45.73,0,0,0,0,135680,0,0,38297,29927,8775,0,0,0,0,0,0,4096,0,not measured,not measured,47.5593595612,2243062,9.5083750000,0.3977519087,0.0050000000,0.0030000000,0.0050000000,0.0030000000,0.0020000000,0.0010000000,0.0030000000,0.0030000000,0.0000000000,0.1240000000,0.0320000000,0.0550000000,0.0020000000,0.0020000000,0.0140000000,52.9060000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,492.1320000000,21928.5570000000,0.3270000000,19.3400000000,323243.9120000000,426.8580000000,426.6870000000,0.0040000000,65.2690000000,74851,74851,67138388,67138388,73796,73797,73796,73797,0,0,1055,1054,2243062,48.3813988829,2243062,9.4576250000,0.4151892552,0.0050000000,0.0030000000,0.0240000000,0.0020000000,0.0030000000,0.0020000000,0.0040000000,0.0020000000,0.0010000000,0.1180000000,0.0320000000,0.0590000000,0.0020000000,0.0040000000,0.0150000000,60.9070000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,523.3290000000,21586.1390000000,0.3060000000,372.0110000000,323216.4920000000,448.3800000000,448.0190000000,0.0040000000,74.9440000000,74860,74851,67138379,67138388,73805,73796,73796,73796,0,0,1055,1055,2243062
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/John_Ruiz/John_Ruiz_0002.jpg,False,False,1929490,1929490.0,366.6529290676117,350.4630219936371,16.18990707397461,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",24.12,2.84,7%,5:49.65,0,0,0,0,135536,0,0,39310,27560,8672,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.88,3.08,7%,5:49.90,0,0,0,0,135660,0,0,38297,30562,9655,0,0,0,0,0,0,4096,0,not measured,not measured,47.3399786212,1929490,18.0231250000,0.3936524405,0.0040000000,0.0020000000,0.0040000000,0.0030000000,0.0020000000,0.0010000000,0.0020000000,0.0030000000,0.0010000000,0.1180000000,0.0380000000,0.0550000000,0.0010000000,0.0040000000,0.0130000000,11.9090000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,1008.0850000000,22029.2560000000,0.3320000000,36.6070000000,326559.2900000000,995.6020000000,995.4520000000,0.0040000000,12.4780000000,74842,74842,67138388,67138397,73796,73788,73796,73788,0,0,1046,1054,1929490,48.4117334724,1929490,18.1512500000,0.4017721605,0.0050000000,0.0040000000,0.0040000000,0.0020000000,0.0040000000,0.0000000000,0.0020000000,0.0020000000,0.0010000000,0.1340000000,0.0330000000,0.0550000000,0.0020000000,0.0020000000,0.0110000000,11.6200000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,1086.3780000000,21541.2040000000,0.3290000000,763.7570000000,326489.3440000000,1067.4370000000,1067.2640000000,0.0040000000,18.9360000000,74860,74851,67138379,67138388,73805,73796,73804,73796,0,0,1055,1055,1929490
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Hassan_Wirajuda/Hassan_Wirajuda_0001.jpg,False,False,2399864,2399864.0,330.6352496147156,314.17215633392334,16.463093280792236,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.56,2.77,8%,5:13.76,0,0,0,0,135668,0,0,39315,27630,8478,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.07,2.95,8%,5:13.78,0,0,0,0,135688,0,0,38299,31766,10204,0,0,0,0,0,0,4096,0,not measured,not measured,47.5458914198,2399864,11.3410000000,0.4419298788,0.0050000000,0.0020000000,0.0050000000,0.0030000000,0.0020000000,0.0010000000,0.0020000000,0.0020000000,0.0010000000,0.1190000000,0.0370000000,0.0550000000,0.0020000000,0.0020000000,0.0130000000,7.0600000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,284.5090000000,21979.3140000000,0.3080000000,825.7560000000,290641.4090000000,268.2160000000,268.0600000000,0.0040000000,16.2860000000,74851,74851,67138388,67138388,73796,73805,73796,73805,0,0,1055,1046,2399864,48.7885340084,2399864,11.4097500000,0.4569287012,0.0050000000,0.0010000000,0.0050000000,0.0040000000,0.0020000000,0.0010000000,0.0020000000,0.0020000000,0.0020000000,0.1380000000,0.0310000000,0.0560000000,0.0020000000,0.0020000000,0.0130000000,11.5330000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,281.2690000000,21378.3010000000,0.3130000000,1458.6200000000,290641.9020000000,268.5370000000,268.3800000000,0.0030000000,12.7270000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2399864
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Carmen_Electra/Carmen_Electra_0004.jpg,False,False,2462382,2462382.0,301.8739767074585,285.56162762641907,16.31234908103943,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.54,2.69,9%,4:45.15,0,0,0,0,135604,0,0,39315,26210,8240,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.22,2.87,9%,4:45.13,0,0,0,0,135680,0,0,38287,30241,9791,0,0,0,0,0,0,4096,0,not measured,not measured,47.4542816923,2462382,8.9032500000,0.4888138670,0.0050000000,0.0030000000,0.0030000000,0.0020000000,0.0020000000,0.0010000000,0.0030000000,0.0030000000,0.0020000000,0.1200000000,0.0310000000,0.0590000000,0.0020000000,0.0030000000,0.0120000000,7.2330000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,275.6630000000,22006.6600000000,0.3260000000,28.0540000000,262815.9940000000,257.7520000000,257.5870000000,0.0040000000,17.9060000000,74851,74851,67138388,67138388,73796,73797,73796,73797,0,0,1055,1054,2462382,48.4916354770,2462382,8.7406250000,0.4995186396,0.0050000000,0.0020000000,0.0060000000,0.0030000000,0.0020000000,0.0010000000,0.0030000000,0.0020000000,0.0010000000,0.1200000000,0.0320000000,0.0560000000,0.0020000000,0.0020000000,0.0130000000,10.8760000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,306.6140000000,21506.1050000000,0.3240000000,481.5170000000,262814.4350000000,256.8060000000,256.6400000000,0.0040000000,49.8030000000,74860,74851,67138379,67138388,73805,73796,73804,73796,0,0,1055,1055,2462382
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Alicia_Molik/Alicia_Molik_0001.jpg,False,False,1902070,1902070.0,353.8757128715515,337.26144790649414,16.614264965057373,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.76,2.82,7%,5:36.81,0,0,0,0,135608,0,0,39310,28225,9040,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.44,2.94,7%,5:36.77,0,0,0,0,135672,0,0,38281,30695,8430,0,0,0,0,0,0,4096,0,not measured,not measured,47.3428742478,1902070,32.7415625000,0.4104344349,0.0050000000,0.0020000000,0.0040000000,0.0030000000,0.0020000000,0.0000000000,0.0020000000,0.0020000000,0.0020000000,0.1260000000,0.0310000000,0.0530000000,0.0020000000,0.0030000000,0.0120000000,11.1940000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,515.7120000000,22054.9920000000,0.3040000000,868.9240000000,313342.8860000000,454.7020000000,454.5470000000,0.0040000000,61.0030000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,1902070,48.2996130654,1902070,32.8907500000,0.4245328485,0.0050000000,0.0020000000,0.0070000000,0.0020000000,0.0030000000,0.0010000000,0.0020000000,0.0020000000,0.0020000000,0.1200000000,0.0380000000,0.0600000000,0.0020000000,0.0020000000,0.0140000000,20.4250000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,476.2790000000,21589.6870000000,0.3080000000,1340.8940000000,313342.7300000000,452.8610000000,452.5180000000,0.0040000000,23.4130000000,74860,74851,67138379,67138388,73805,73796,73796,73796,0,0,1055,1055,1902070
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Gianni_Agnelli/Gianni_Agnelli_0001.jpg,False,False,2356831,2356831.0,619.34308385849,603.2533011436462,16.08978271484375,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.59,3.09,4%,10:01.90,0,0,0,0,135676,0,0,39302,29004,9193,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.44,2.91,4%,10:00.68,0,0,0,0,135528,0,0,38302,30150,9681,0,0,0,0,0,0,4096,0,not measured,not measured,47.7695648440,2356831,106.8138750000,0.2223600125,0.0050000000,0.0010000000,0.0050000000,0.0030000000,0.0020000000,0.0000000000,0.0030000000,0.0020000000,0.0010000000,0.1200000000,0.0310000000,0.0560000000,0.0030000000,0.0020000000,0.0140000000,41.6420000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,664.0540000000,21830.3230000000,0.3070000000,948.7850000000,578436.7050000000,587.7190000000,587.5420000000,0.0040000000,76.3300000000,74851,74851,67138388,67138388,73796,73797,73796,73796,0,0,1055,1054,2356831,48.8495454989,2356831,104.8752500000,0.2286036878,0.0050000000,0.0020000000,0.0070000000,0.0020000000,0.0030000000,0.0010000000,0.0020000000,0.0020000000,0.0020000000,0.1230000000,0.0320000000,0.0570000000,0.0020000000,0.0030000000,0.0150000000,65.1130000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,655.7680000000,21352.0840000000,0.3160000000,211.4110000000,578441.8680000000,589.8960000000,589.7260000000,0.0040000000,65.8680000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2356831
