,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0010.jpg,False,True,0.616258054971695,0.6162581444,360.37479758262634,344.67772150039673,15.697076082229614,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.72,7.62,10%,5:44.20,0,0,0,0,135656,0,3,67376,91454,43368,0,352,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.53,7.70,10%,5:43.48,0,0,0,0,135684,0,0,66923,99388,46729,0,0,0,0,0,0,4096,0,not measured,not measured,47.4539826126,10.7059375000,0.5776599987,230.4970000000,241.2780000000,222.1520000000,11.4570000000,8.3010000000,4.8300000000,13.6130000000,10.1710000000,4.7150000000,9.7220000000,13.4220000000,13.4120000000,8.8550000000,10.9800000000,72.3620000000,56773.8920000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,97237.5550000000,21998.9410000000,0.3340000000,401.4100000000,222591.7940000000,39552.8350000000,39547.4070000000,0.0080000000,57684.7130000000,9781208,9781208,67138388,67138388,9551528,9551529,9551528,9551529,0,0,229680,229679,0.6162580252,0.6162581444,48.1891060996,10.6811250000,0.5991648232,227.0550000000,238.0000000000,249.3210000000,10.4310000000,9.5480000000,3.5600000000,10.9290000000,8.5250000000,4.4940000000,9.0110000000,10.3050000000,12.4010000000,8.5290000000,12.0150000000,73.9770000000,56772.2450000002,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,97244.3030000000,21639.8430000000,0.3210000000,12.6150000000,222592.1260000000,39544.8700000000,39539.1500000000,0.0070000000,57699.4260000000,9781217,9781208,67138379,67138388,9551537,9551528,9551520,9551528,0,0,229680,229680,0.6162580252,0.6162581444
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0011.jpg,True,True,0.5512552857398987,0.5512554646,388.239709854126,371.7723159790039,16.46739387512207,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.55,7.99,10%,6:11.32,0,0,0,0,135664,0,0,67377,97227,43314,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.17,8.24,10%,6:11.35,0,0,0,0,135672,0,0,66928,99725,46230,0,0,0,0,0,0,4096,0,not measured,not measured,47.3578154432,10.2413125000,0.4950286956,219.9420000000,233.9970000000,212.6870000000,13.1300000000,7.9780000000,5.2860000000,12.3780000000,8.9680000000,3.6890000000,8.3010000000,11.4650000000,9.8230000000,8.4250000000,9.8760000000,64.3750000000,50918.3410000001,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,87653.9350000000,22041.9290000000,0.3450000000,29.6820000000,259585.3140000000,35866.2970000000,35861.1790000000,0.0060000000,51787.6310000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.5512554049,0.5512554646,48.0868614015,10.3574375000,0.5046104602,222.8080000000,237.6800000000,245.5000000000,10.2430000000,10.6270000000,3.6780000000,9.8770000000,7.6580000000,6.5810000000,9.2440000000,10.3660000000,13.6980000000,8.9530000000,12.0340000000,75.1930000000,50869.2680000001,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,87685.6510000000,21684.7090000000,0.3080000000,453.4290000000,259563.9760000000,35887.7720000000,35882.6470000000,0.0060000000,51797.8730000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.5512554049,0.5512554646
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0012.jpg,True,True,0.5453350841999054,0.5453350544,391.8047626018524,375.42954325675964,16.375219345092773,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.85,7.79,10%,6:15.01,0,0,0,0,135732,0,0,67058,95862,46260,0,24,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.55,7.93,9%,6:14.97,0,0,0,0,135724,0,0,66922,99386,45305,0,0,0,0,0,0,4096,0,not measured,not measured,47.3459387888,9.3360625000,0.4989565279,227.3780000000,247.2120000000,224.9140000000,10.9320000000,8.3120000000,5.4640000000,10.4000000000,10.1860000000,3.4080000000,9.8350000000,10.4810000000,13.1170000000,9.6140000000,11.2720000000,74.3730000000,54971.3639999999,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,93427.1440000000,22070.7660000000,0.3360000000,28.3420000000,257471.2290000000,37544.2550000000,37539.0020000000,0.0080000000,55882.8830000000,9781208,9781208,67138388,67138388,9551528,9551528,9551520,9551528,0,0,229680,229680,0.5453350544,0.5453350544,47.8266187921,9.3239375000,0.5154638656,228.5850000000,238.1950000000,246.9180000000,11.3880000000,9.1550000000,3.7240000000,11.5670000000,8.1100000000,5.1090000000,10.3950000000,10.2540000000,15.3310000000,9.0440000000,11.9320000000,69.5670000000,54890.1299999998,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,93430.0080000000,21800.2520000000,0.3330000000,304.9200000000,257468.4410000000,37614.7340000000,37609.2490000000,0.0070000000,55815.2660000000,9781208,9781208,67138388,67138388,9551528,9551529,9551528,9551529,0,0,229680,229679,0.5453350544,0.5453350544
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Jessica_Capshaw/Jessica_Capshaw_0001.jpg,False,False,0.8890450671315193,0.8890451789,380.5963854789734,364.112496137619,16.48388934135437,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.73,7.73,10%,6:03.66,0,0,0,0,135652,0,3,67056,95485,44780,0,344,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.65,7.83,10%,6:03.65,0,0,0,0,135756,0,0,66921,98709,46481,0,0,0,0,0,0,4096,0,not measured,not measured,47.3637932478,7.6435625000,0.5124403338,231.1490000000,239.2660000000,230.2810000000,12.5020000000,8.6940000000,4.2930000000,13.2820000000,9.0620000000,4.1120000000,9.8430000000,11.0020000000,11.3650000000,10.3830000000,11.1770000000,78.8800000000,56048.1380000001,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,88601.9760000000,22048.9520000000,0.3070000000,230.9860000000,250756.7510000000,31635.4070000000,31630.2990000000,0.0060000000,56966.5600000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.8890451193,0.8890451789,47.8244186251,20.2333125000,0.5222101974,225.4470000000,235.8040000000,249.4430000000,11.7980000000,9.8160000000,3.4790000000,10.2930000000,7.4700000000,5.6270000000,8.8940000000,10.1980000000,12.7730000000,8.1010000000,12.2520000000,69.8400000000,56071.1930000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,88611.9560000000,21800.4700000000,0.3360000000,300.1520000000,250955.1140000000,31618.5860000000,31613.4160000000,0.0070000000,56993.3620000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.8890451193,0.8890451789
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Robin_Tunney/Robin_Tunney_0001.jpg,False,False,0.8752700835466385,0.8752702475,401.8447856903076,385.562207698822,16.282577991485596,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.49,8.04,9%,6:25.11,0,0,0,0,135780,0,0,67503,95703,45411,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.49,7.82,9%,6:25.14,0,0,0,0,135672,0,0,66924,99587,42973,0,0,0,0,0,0,4096,0,not measured,not measured,47.3600232656,7.4905625000,0.4820746365,230.2930000000,240.3840000000,219.6340000000,12.6410000000,8.5160000000,5.2360000000,11.3080000000,11.8070000000,3.9810000000,10.6140000000,11.3430000000,11.7440000000,9.7390000000,10.0920000000,80.8500000000,54801.6819999998,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,94357.0880000000,22063.7090000000,0.3300000000,14.1540000000,266712.7470000000,38638.1340000000,38632.9290000000,0.0070000000,55718.9460000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.8752701283,0.8752702475,47.9877346350,6.3871250000,0.4909816811,221.1400000000,234.9190000000,231.1110000000,10.0000000000,9.7610000000,3.4050000000,9.0300000000,7.6930000000,5.2220000000,11.1820000000,11.4310000000,12.6690000000,8.5460000000,11.8240000000,71.3100000000,54824.4109999999,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,94357.0920000000,21728.4800000000,0.3330000000,378.0740000000,266709.8180000000,38638.2640000000,38633.1250000000,0.0060000000,55718.8210000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.8752701283,0.8752702475
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Diego_Armando_Maradona/Diego_Armando_Maradona_0001.jpg,True,False,0.9810817949473858,-8.806616277212502e+24,375.7406716346741,359.71578216552734,16.02488946914673,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.41,7.73,10%,5:59.26,0,0,0,0,135668,0,0,67063,93409,44067,0,32,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.07,7.88,10%,5:59.32,0,0,0,0,135744,0,0,66928,97477,45547,0,0,0,0,0,0,4096,0,not measured,not measured,47.3844281535,23.5465625000,0.4923029056,218.3040000000,236.4820000000,216.5090000000,10.8470000000,7.7830000000,5.7410000000,13.5100000000,8.9460000000,4.4970000000,8.4390000000,10.7870000000,11.2230000000,8.8480000000,10.1240000000,66.1930000000,40376.7540000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,73884.4290000000,22052.7410000000,0.3230000000,130.2560000000,261205.7480000000,32637.9920000000,32632.5810000000,0.0090000000,41246.4290000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.9810817838,-8806616277212501976809472.0000000000,48.0188248799,22.5538125000,0.5071008339,214.1720000000,231.6140000000,238.4230000000,11.2560000000,9.3530000000,3.4550000000,9.9400000000,7.0550000000,6.5120000000,8.2260000000,10.1160000000,9.9220000000,8.0520000000,11.5060000000,67.6860000000,40362.7490000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,73892.7820000000,21714.4740000000,0.3720000000,595.9240000000,261202.5460000000,32638.5940000000,32633.2690000000,0.0070000000,41254.1820000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.9810817838,-8806616277212501976809472.0000000000
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Jesse_James/Jesse_James_0001.jpg,False,False,0.844374418258667,0.8443744779,313.04226565361023,296.5310673713684,16.51119828224182,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.50,7.68,12%,4:55.91,0,0,0,0,135728,0,3,67057,92297,41555,0,352,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.64,7.62,12%,4:55.56,0,0,0,0,135736,0,0,66926,95815,45608,0,0,0,0,0,0,4096,0,not measured,not measured,47.3593201570,43.4006875000,0.6407664335,218.4050000000,231.8280000000,206.6700000000,11.8860000000,8.2740000000,3.9460000000,10.4730000000,11.1860000000,5.2450000000,8.1870000000,9.9030000000,11.1270000000,8.3400000000,9.7650000000,64.7220000000,41378.7800000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,70328.1000000000,22052.2770000000,0.3220000000,192.5150000000,201349.0300000000,28087.3860000000,28081.8990000000,0.0800000000,42240.6930000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.8443744183,0.8443744779,47.7607707768,43.8905625000,0.6554738498,217.7500000000,235.7190000000,240.3370000000,8.8350000000,9.0780000000,2.8140000000,9.3360000000,7.3670000000,4.8780000000,10.7810000000,10.3020000000,13.0120000000,7.9930000000,11.3830000000,70.6100000000,41344.3190000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,70323.8330000000,21843.3070000000,0.3270000000,42.9730000000,201353.2400000000,28088.8360000000,28083.7030000000,0.0060000000,42234.9900000000,9781208,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229671,229680,0.8443744183,0.8443744779
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Norah_Jones/Norah_Jones_0010.jpg,False,False,0.9321009591221809,0.9321008325,398.3701756000519,381.39469361305237,16.97548198699951,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.87,7.58,9%,6:20.80,0,0,0,0,135652,0,0,67057,94574,44791,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.52,7.89,9%,6:20.97,0,0,0,0,135760,0,0,66926,98563,44760,0,0,0,0,0,0,4096,0,not measured,not measured,47.3461336195,9.0008125000,0.4895835234,220.4490000000,233.6240000000,210.7400000000,14.3290000000,8.0550000000,3.9560000000,10.9770000000,9.9160000000,3.7550000000,8.0500000000,10.1290000000,10.4040000000,8.5240000000,10.0500000000,74.6640000000,49778.1410000001,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,94335.5750000000,22070.4630000000,0.3040000000,42.5720000000,262371.0280000000,43685.9250000000,43680.7990000000,0.0050000000,50649.6430000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.9321009517,0.9321008325,47.8216111932,8.9085000000,0.4999555020,224.1360000000,233.1460000000,243.8380000000,11.4360000000,9.9850000000,4.4410000000,10.6390000000,7.7300000000,6.0770000000,9.1910000000,9.9920000000,14.6320000000,8.2300000000,12.3820000000,68.2420000000,49744.8190000001,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,94342.6340000000,21802.4570000000,0.3270000000,528.5680000000,262374.6730000000,43689.8070000000,43684.4540000000,0.0070000000,50652.8200000000,9781217,9781208,67138379,67138388,9551537,9551528,9551520,9551528,0,0,229680,229680,0.9321009517,0.9321008325
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Wally_Szczerbiak/Wally_Szczerbiak_0001.jpg,False,False,0.8642819076776505,0.8642817736,331.1657736301422,315.12877917289734,16.036994457244873,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.68,7.24,11%,5:14.56,0,0,0,0,135720,0,3,67061,92793,40982,0,384,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.40,7.90,11%,5:14.71,0,0,0,0,135636,0,0,66925,97892,47133,0,0,0,0,0,0,4096,0,not measured,not measured,47.4224376856,21.9572500000,0.5799048517,207.4930000000,226.1820000000,203.7420000000,11.0360000000,7.7910000000,4.6000000000,14.3830000000,9.2590000000,3.5580000000,9.0320000000,10.5280000000,9.9400000000,8.1440000000,10.0310000000,65.1200000000,41090.4040000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,68529.0770000000,22035.1650000000,0.3840000000,22.2660000000,221968.5790000000,26598.0240000000,26592.8430000000,0.0070000000,41931.0460000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.8642818928,0.8642817736,47.9558963109,19.9280625000,0.5920120343,231.7910000000,242.4850000000,250.5540000000,10.5820000000,10.0300000000,3.6600000000,8.5590000000,7.8570000000,5.2860000000,9.0880000000,11.2060000000,13.5050000000,9.8750000000,12.8560000000,80.9390000000,40978.6360000002,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,68539.9590000000,21741.3460000000,0.3130000000,508.4090000000,221964.2290000000,26616.7680000000,26611.4280000000,0.0070000000,41923.1850000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.8642818928,0.8642817736
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Princess_Diana/Princess_Diana_0001.jpg,False,False,0.9759639259427786,0.9759638309,333.0643608570099,316.2038803100586,16.860480546951294,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.64,7.56,11%,5:15.57,0,0,0,0,135744,0,0,67058,95541,44903,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.24,7.86,11%,5:15.63,0,0,0,0,135636,0,0,66927,96853,45191,0,0,0,0,0,0,4096,0,not measured,not measured,47.3735199881,7.2498750000,0.5966624354,212.8900000000,226.3850000000,213.5270000000,10.6820000000,7.7300000000,4.4900000000,11.1050000000,11.5760000000,3.9010000000,9.3020000000,10.6190000000,11.4440000000,8.0790000000,9.8750000000,75.9700000000,42209.7010000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,76106.6920000000,22057.5730000000,0.3240000000,17.1470000000,215446.4470000000,33031.6680000000,33026.5440000000,0.0070000000,43075.0180000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.9759638906,0.9759638309,47.9052247525,7.3797500000,0.6133186868,220.9150000000,234.7310000000,250.8860000000,10.9530000000,9.0160000000,4.4480000000,10.4520000000,7.5060000000,5.4760000000,9.0560000000,10.0420000000,13.6740000000,7.8420000000,11.5100000000,66.0200000000,42165.1559999999,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,76108.9510000000,21765.2420000000,0.3110000000,357.1170000000,215450.8520000000,33038.3650000000,33033.2100000000,0.0070000000,43070.5790000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.9759638906,0.9759638309
